song_id,song_popularity
16373,54.038255009784244
14723,53.57560132186561
12241,48.02307363860866
7176,52.7404371823335
11860,46.77573943938273
2802,50.11101758621141
2622,49.02385863884626
6300,42.73531439068458
3912,45.05497694313421
2467,56.035250871640535
11695,51.54077107163167
4367,60.13387437019471
1413,50.49132996167089
6234,50.79837826650949
13953,60.70201762333503
11870,47.09637955209004
17759,53.28324755132222
6200,42.60673174531282
135,53.74641580469551
6128,36.317530615472315
9836,51.0021282570357
11644,53.297740239128764
6364,44.63145115800203
2947,46.56754923219975
1794,50.44033848456372
17213,52.792153252273174
5107,42.74014731933316
14401,57.0139760374054
4337,56.4709746365955
2065,47.52164989061456
1015,52.60221502748089
2558,40.9430666187016
11875,52.884115896593045
15654,48.11227173823326
16929,50.27917091175874
16664,42.34262483817701
7534,50.59479946751597
7187,39.75450244457389
8059,58.679749047964606
13745,51.33640545057213
13122,50.44326338604188
11610,53.221126761794004
5622,63.026953645643616
18308,48.88640220714305
366,50.97999938003173
13611,57.42125791982926
6013,41.33817710070963
15213,50.34373269848373
17109,50.36377805595455
7669,56.882665983500274
1077,52.491371424228056
11260,44.65733808733562
3119,52.109727133835314
7269,56.611303061840125
17624,46.867185899496825
13418,51.56319941897866
7667,53.75127949991373
3942,44.779314547857304
181,52.06236968768144
15301,45.42243711817127
13824,65.84196680101037
14604,43.011728941839685
16486,59.803361884296216
15580,50.44348738756607
6670,48.87232487433422
7426,51.63668059352533
15591,53.08205628993898
1801,49.15615122906014
2071,48.58448072258121
17898,63.54591627875018
9835,52.583013401850785
16145,52.9824741335815
8018,48.911254538817296
9972,56.466833581777
16915,50.57101883040495
11869,49.168854926465634
11917,50.30190713866957
8012,53.3826151307904
17797,36.67770257188281
11488,50.85868888108215
15322,46.683636895410075
5772,47.67717072374668
8183,52.29116939263045
3829,43.822493799430305
10017,50.2081440835043
16019,47.83738228548207
2127,53.46300008752691
15387,44.766973906274636
16523,62.44598690589307
11322,48.488586983413
5037,40.83773529406333
9984,52.94903305021061
3148,50.439177279910616
10114,53.96165928313999
11129,48.031138456994114
14183,61.26004755308672
10681,52.24832354711436
5419,45.7751418486645
3573,42.38989203627483
2069,50.418237712620474
16177,53.05194411730345
1195,56.94844534757469
14606,51.2807428897317
13970,49.82863833169997
17781,49.67085309276746
9519,52.10569368194322
14278,56.367241065313365
13581,55.44919048327965
2036,42.20430636784155
4513,52.350589759904736
17276,55.931760031591914
2723,46.33290225578435
7203,43.164450653855845
18713,49.33205338948078
14811,45.15585212436556
11640,50.14775644256741
9428,48.547211425791694
14003,57.468240921959314
15799,61.43234874033022
11662,52.115313132971096
11847,62.48265200570953
3914,41.97543378600961
2263,46.74759558222565
13520,44.51211657417667
8330,51.034537134481944
15677,47.26075833815965
5794,40.81506893777846
384,44.54982820670503
16410,44.282427644845455
18603,53.200310261908534
12270,53.42532838902643
2850,45.44300655059056
10287,53.477841430382405
10437,56.1975597948717
17348,56.50421647059671
17166,55.16722191141487
7817,48.43895802233124
11005,49.96028686294101
765,56.27551509108598
11676,49.59460459939096
6137,40.03583818255641
11809,58.47050620868836
5474,50.95852661707772
8287,46.12969081023962
14860,51.80505550632225
5720,44.60290515740266
1162,57.14744884193622
3191,51.67475793227825
3888,37.90800959848573
8051,43.338997768490245
17798,59.9423331058506
2299,51.256110846313724
7413,44.262456087218304
8171,59.923390191432546
7029,53.69292175856105
4813,45.09674220835477
17409,59.845437157315224
4455,45.02897125510055
15102,54.81651066620413
8934,63.04571747350084
11489,54.1864047423355
14624,52.83868694283901
14233,57.56014733235406
14381,48.797236275160316
9015,55.369489524684205
6469,47.022110997938746
11353,63.36227144851835
11457,50.66921998747045
15339,42.91769087631872
15439,49.38256802912913
5242,48.591601207908944
8149,49.358794874463975
2438,48.76410580132906
15543,58.63463234642731
2982,43.81606404652329
9677,52.4958659595707
18135,57.31016536494037
16219,48.05559744563952
15006,55.764897946390626
3854,50.67662212930031
17725,54.46074663306578
12983,51.034885087697205
6788,46.5230113623394
16313,58.5834449137522
5952,47.04417030779295
10392,49.97866861748925
1956,49.10940061460354
8129,45.821041076631545
18004,50.76067584061461
14256,50.15638324154391
6,48.87939315643257
18242,49.64505121304936
14740,46.91703576626898
2176,49.920695885083596
2261,49.46447862918999
16697,46.419914327403085
6189,47.57475854758696
11550,58.10163579338073
18317,52.498999254559884
17609,51.382379295455195
9130,50.95717658382149
6361,46.32809508327196
1497,52.119120069756406
14355,44.442042843726405
12863,47.32858789615345
7039,46.38104904501603
1785,54.17726258568519
10692,49.477126114461846
9491,47.844865813699215
3630,42.80074161508668
10872,62.357958106964
3557,53.76265716056603
6351,42.9077201970164
3470,49.45050464791189
17715,52.440073992680446
12684,47.42570922429185
16052,47.69062464555315
14099,36.06314708803964
14165,42.9168800382736
11779,43.12060184988319
5561,50.19287495393236
11388,52.210471232023295
12734,44.966574932487376
9855,49.44408822513323
12492,63.00891848709983
6227,54.25397037691695
8081,45.8819251814427
4073,52.26454539276173
16966,50.346272895036165
10714,46.570731318250445
16601,50.20172823692994
8492,56.06237982835806
13246,44.65030391626128
7697,50.80020745134716
6274,46.335818010879194
7093,34.162397647125175
13688,61.368619420520936
14575,54.42792292109018
15053,38.901881539877145
7876,53.58965370325176
17528,45.27874820122627
15330,42.693812847875215
10860,42.59261151637166
1895,50.47170338531123
18366,54.44203497036574
5297,46.30131954380354
8727,59.64266370965282
10891,58.55933595221102
3378,42.239347518434734
12964,57.131597972212504
6809,47.677053632752795
14956,47.37788040785328
447,51.88215909208105
4003,42.92728131720739
13010,47.40263519701396
12668,48.05370753089673
7801,53.53050719259981
4529,51.677507416398925
17745,48.4672568927932
16909,48.23197295037262
18529,53.998886198391475
9424,51.531055556794556
6191,42.480343386929434
3704,52.760194162341705
9262,46.57141882844891
9807,47.430667136355844
12138,53.40798495122511
9874,48.068500927323804
18114,51.996895900675526
3969,43.74928562619918
10622,58.982485915560034
5931,47.091347202468995
8685,58.763324138625464
11887,55.809877013271176
16789,53.89145665383775
14434,50.37206526165716
11685,46.868611888388685
1354,54.40038572729628
10304,47.77079792692491
15927,59.63079720530748
2166,47.00999310494071
2323,51.305850944187334
1448,47.934567922428116
13762,51.96424688738398
9888,50.13474987429845
16310,55.68023464523822
12412,59.388325486246615
7471,59.78201967301078
14629,52.268859460200105
11496,59.082196801087996
16089,54.08861614553458
9276,49.68654932027094
1884,59.49370460872478
7208,56.16050853141402
15144,47.981397715098694
10589,45.60899660948111
12627,48.13195255624428
11212,50.28140298499218
15958,63.034463717786885
18584,52.00746258462612
13916,47.69198291302226
14112,46.72442120148833
14082,43.97257441669778
6668,49.14679968065392
4360,52.203048313999844
1981,44.89755375612659
7830,49.45050464791189
2062,46.51932110478847
9867,54.913442799502526
7814,55.338030030739134
7239,55.975468853977276
3210,50.307205854687474
1353,53.74278951749877
13530,49.41433569779767
3129,50.8094026143418
3577,50.5907316250415
270,52.90770421768992
9655,48.851783531329346
16120,61.65962843018202
4885,45.11973949031922
8805,53.6052566677204
18600,48.192610147603354
7257,46.496117819519625
1617,53.864586043033725
6785,40.38084773243318
921,56.89965692703196
4576,54.702974455610374
1824,53.07765156952219
7947,39.705627144227535
16307,55.066661609559844
2777,53.35966276949284
3794,43.676299939341604
15051,56.247323489687375
615,50.188657184027825
14957,38.48687730436072
7117,56.92270477833177
13547,49.59747805036882
11412,56.194132548317135
6053,48.56419530794898
1556,50.03780330321586
9734,53.213190936634746
14670,51.8996532641277
17191,55.72696452940734
13274,47.04196955731199
6462,51.957189010263875
16902,49.87621262376595
3225,46.28000957821552
5278,40.85943939406483
1709,45.25865772832712
12316,52.566474349108184
13277,39.280629891497895
11556,51.306737021137096
8426,57.014200260279
14158,47.253417003953565
956,49.87509528055706
15931,50.39761243122306
18422,45.34321428259386
7676,49.59787891395447
1228,66.35292430764306
13376,49.66922265595592
2413,56.63155430701626
10694,48.61657437927265
14334,55.62687794384468
5623,66.35292430764306
5173,49.631299116289476
13305,55.028972786072615
1289,48.19425312089318
14399,58.879736643321465
12932,59.314135472871975
31,53.90906937380181
18272,53.79958386634699
4352,56.238616152085406
13380,56.74099441339904
3416,53.372188366824595
7031,48.87835614161769
5785,47.79917491542183
17286,52.5703579034019
10038,51.72775903618059
8428,52.33664723423801
14898,51.59936384063358
3856,46.77218803693253
6989,54.12481551829682
1758,49.123408363132164
10086,37.249759342141154
1144,59.73960405199689
6679,56.24137565120478
17900,61.6002545843592
16842,39.04160573008608
18469,47.679016572772106
7769,45.390625452376256
12962,50.05611580220037
11134,47.11758033069086
5697,48.153505149055775
5354,44.1655972385594
18305,57.844312452393105
7158,61.40441429631588
4512,46.574861822886824
17197,52.52852172864823
3462,48.69166781121652
5908,61.0858636850784
5809,44.400648490875916
16785,54.71453451126938
10837,53.97488550587984
8301,49.925936172927464
9244,42.90930280120863
18303,56.66642169272446
13379,51.32437991277545
15976,47.783580680949264
12951,50.42598458265331
5678,48.72935762709529
1343,50.55993302325287
10834,45.96259957239838
4060,62.00279096910915
3755,46.28687548100885
9448,45.689756403472245
18579,41.698191397104665
6479,48.2899943019547
5689,45.613429860363425
404,50.27121360413117
17718,53.69797619112452
2486,58.09432392100712
2934,44.4607216153274
16663,42.54771271344289
7241,51.80163128730824
12334,47.353041002624316
33,59.67905378392097
2001,48.19607883140631
14791,52.33862467562264
13014,50.95372368579478
11962,48.20381640458062
8062,46.18226152428566
211,45.67189090785662
532,52.111123601088735
9775,50.386327603672235
5399,41.01134945307842
17857,58.71046666392496
13927,66.10693426569848
2547,46.4727657379797
2846,46.671853443857536
4633,51.12579942231862
6519,55.081627308765476
8070,60.81032937705244
13709,63.62030385384027
15553,54.18683345820078
8830,53.56921254279303
12898,42.97197040638625
16954,52.517625258241736
17475,54.720242578914586
7028,52.77379971450064
17576,66.01225469591421
9635,52.043581167388375
16060,45.899530416544295
11417,50.557224764604825
10484,47.30611661184291
13302,57.3907310793142
14341,42.40756239830579
17105,45.35413413575367
10935,52.21531078018944
7222,47.906096097255116
6276,47.351730086439574
7088,44.84077334530862
16030,49.17470421638791
13109,49.22170646341033
16314,56.478583513601286
16221,51.60328856237118
21,54.7676512009904
12979,54.469923217912594
5744,52.21720224691372
13501,53.860682844070645
12343,53.426875854834236
640,53.931929129248665
13903,45.21711111726687
6347,52.813302512025054
9021,48.40983202835722
17765,44.907991101118334
18073,42.46236763397325
976,49.024941848968204
2658,52.291003872186955
15772,61.34877023502987
4600,44.47886913322976
