song_id,song_popularity
16373,61.5039131454707
14723,48.41871447772894
12241,45.0124822017231
7176,54.9571116796464
11860,57.91718043437972
2802,45.17957805616297
2622,44.90173361229019
6300,44.42864233079638
3912,42.30333266255844
2467,63.164422901173545
11695,59.597178207966714
4367,62.8957844529492
1413,52.21593106274338
6234,74.34798303569825
13953,53.87952604167098
11870,40.80838503546185
17759,53.60791676861322
6200,45.07734534029804
135,56.594084848446016
6128,33.00794248193705
9836,54.38497132372554
11644,47.614828934487576
6364,44.67361693084261
2947,55.71605447654874
1794,53.50282205467374
17213,68.58422799406978
5107,43.94897574050807
14401,60.203694609199204
4337,61.057879552499934
2065,47.997543279566706
1015,59.508194485206786
2558,45.86815553721813
11875,70.72476235530742
15654,38.99137649561338
16929,53.71175759177805
16664,44.93223730807147
7534,49.352396584397674
7187,27.66948561864258
8059,64.59367972339837
13745,61.11072617651051
13122,53.76346456932144
11610,65.54721125572378
5622,71.56134061686629
18308,47.896371228645236
366,47.36850141998389
13611,71.48996979380796
6013,39.43986043287597
15213,52.455132836922836
17109,50.721582399359484
7669,60.045116117988265
1077,48.88785019382956
11260,42.373101088322734
3119,52.99677704110993
7269,59.30886011774692
17624,37.37159384259045
13418,51.01568433238943
7667,51.21023435842201
3942,46.53151950920236
181,69.59010482365014
15301,49.83401600818384
13824,65.43015334943358
14604,34.58705408208176
16486,68.12475614421004
15580,45.82208444662463
6670,52.64881800754915
7426,52.61103252393641
15591,58.20861314449015
1801,43.199435939774936
2071,61.32578282067817
17898,63.6969563279492
9835,41.55488833760213
16145,57.87807438351498
8018,50.46845816329865
9972,54.86730093000931
16915,51.17160665916519
11869,47.67871754986322
11917,52.59656216585472
8012,58.191407333943275
17797,39.483369697002125
11488,44.06516846728023
15322,46.22519700540592
5772,50.103088559981735
8183,54.567317810571794
3829,30.83551061745076
10017,44.42215667392996
16019,52.29437309609707
2127,52.4429704327276
15387,46.56098073687936
16523,75.6230305466992
11322,54.003665046931964
5037,44.73579608793517
9984,48.16305164984617
3148,40.88699972557144
10114,58.820261704060464
11129,53.71870569635588
14183,73.01589942688742
10681,61.47275795490199
5419,49.37418116680159
3573,37.443136927545865
2069,47.134919285069905
16177,53.63034492151023
1195,57.10258742225544
14606,52.816175635557514
13970,49.08279752604597
17781,57.436731953925424
9519,70.76096374355649
14278,53.02872658870585
13581,65.2896182366637
2036,37.26346243484401
4513,53.30846409509223
17276,58.03403341697769
2723,47.67207790190285
7203,45.9522385287746
18713,52.71346569741307
14811,41.14120007271057
11640,54.43379004630526
9428,44.8546494812753
14003,70.22163465966815
15799,56.393500003132395
11662,65.26134112398633
11847,69.46284377912107
3914,44.713116598105316
2263,50.554538755822264
13520,47.49027263009664
8330,49.31219866793164
15677,47.852969777171964
5794,33.11684271578632
384,38.43798746291518
16410,44.101035105424295
18603,57.27712517573225
12270,52.48783315044916
2850,47.39246921623361
10287,48.7170415244726
10437,60.797337827862734
17348,60.907175075033976
17166,66.65272376992782
7817,50.48875331839812
11005,50.8922494568939
765,68.27815522907484
11676,54.7731872591131
6137,44.554062220514616
11809,68.08349022070107
5474,52.69425090510165
8287,47.98555929588394
14860,65.74294718235116
5720,52.27848627695992
1162,58.221254423652326
3191,52.2724930257563
3888,59.76562351892036
8051,47.323945951515796
17798,88.30107453549184
2299,56.82513413257269
7413,39.859725720832735
8171,55.16677049312297
7029,48.737460625981655
4813,40.884474239976065
17409,74.74458480411889
4455,46.23257492194977
15102,54.79545024592196
8934,77.66167800763671
11489,58.070869490600046
