song_id,song_popularity
16373,65.0
14723,55.11930418383648
12241,43.6753120294078
7176,51.0
11860,44.95818413116288
2802,48.84655738164536
2622,44.66870577666269
6300,41.975710430205815
3912,45.97073148400833
2467,50.5
11695,10.0
4367,58.20429178906283
1413,50.89515186489236
6234,54.992416770643366
13953,58.75
11870,48.2047990397601
17759,52.64075472007548
6200,40.69005707976334
135,70.5
6128,38.77369386177
9836,55.13930891352443
11644,49.0376599221512
6364,43.852676270900936
2947,49.724857451064096
1794,48.02440163609768
17213,66.33333333333333
5107,53.0
14401,59.547996328509576
4337,84.0
2065,63.0
1015,59.0
2558,40.62106644814271
11875,51.60566883197285
15654,59.0
16929,50.6386623027344
16664,48.0
7534,60.0
7187,5.0
8059,69.0
13745,51.93911805295453
13122,50.96987300349542
11610,77.0
5622,78.0
18308,47.91811827800869
366,51.62366444244298
13611,78.0
6013,39.90863332034996
15213,48.911895216891786
17109,52.55880209483516
7669,56.05396959643353
1077,50.982972019784775
11260,45.20938788211003
3119,54.43808485790802
7269,56.501050749557415
17624,47.823729920184455
13418,49.84980122294477
7667,74.0
3942,5.0
181,52.2862191829086
15301,58.0
13824,63.09579989632597
14604,18.0
16486,84.0
15580,51.18692366325141
6670,48.89592854791125
7426,67.0
15591,44.5
1801,84.0
2071,52.79877100390293
17898,69.0
9835,52.96781473009706
16145,50.56606899073776
8018,54.29325275202567
9972,56.82403412665584
16915,52.02927194198491
11869,50.002995567676784
11917,52.0
8012,58.41490952173173
17797,39.97293005572463
11488,52.9205665068237
15322,47.500175483406686
5772,49.70484317615411
8183,73.0
3829,44.58593717504756
10017,51.97301628349132
16019,49.54489751582112
2127,55.0
15387,62.0
16523,87.0
11322,49.3539190011476
5037,38.71512396274163
9984,48.16082515718013
3148,48.99241685071438
10114,49.0
11129,44.65831646325229
14183,78.0
10681,51.77572020113587
5419,48.919492702028805
3573,42.96059566891447
2069,53.77259499430657
16177,47.0
1195,60.7125830315786
14606,51.00262617883435
13970,33.4
17781,47.34128179580343
9519,76.0
14278,61.0
13581,55.67265598149242
