song_id,song_popularity
16373,65.0
14723,49.76232635927586
12241,47.22395961413023
7176,51.0
11860,48.27273085090325
2802,48.75138508131876
2622,47.72574857623775
6300,41.65359977217946
3912,45.248422254487984
2467,50.5
11695,10.0
4367,58.14690954405519
1413,48.928835518792994
6234,54.05133094206516
13953,58.75
11870,45.68555421054366
17759,53.219319112903534
6200,37.84930690415842
135,70.5
6128,30.565343337510907
9836,48.394861884944255
11644,49.61808275719191
6364,44.479920205256896
2947,47.31959628956154
1794,48.74958620506868
17213,66.33333333333333
5107,53.0
14401,55.44282093624272
4337,84.0
2065,63.0
1015,59.0
2558,44.688284272163045
11875,54.2963581048832
15654,59.0
16929,49.29111549322028
16664,48.0
7534,60.0
7187,5.0
8059,69.0
13745,57.28995039499311
13122,50.25571466658537
11610,77.0
5622,78.0
18308,46.35726629257727
366,48.96362971454401
13611,78.0
6013,43.9032007820508
15213,50.342886228330016
17109,49.7830696628853
7669,54.96123813291056
1077,49.95988075647556
11260,45.15187975029211
3119,49.40483446676038
7269,58.47294894281506
17624,47.98186807712239
13418,48.75551775172067
7667,74.0
3942,5.0
181,53.7202937411716
15301,58.0
13824,57.47734751855923
14604,18.0
16486,84.0
15580,48.08899831365122
6670,50.43440177275001
7426,67.0
15591,44.5
1801,84.0
2071,52.15147973024938
17898,69.0
9835,48.489633464043344
16145,50.97166933471743
8018,44.87794274014479
9972,48.666570008394274
16915,48.7516705316258
11869,45.49043377611043
11917,52.0
8012,52.59428160290288
17797,33.531747651507494
11488,47.23216969401304
15322,44.54778937254593
5772,48.12286128594726
8183,73.0
3829,42.632010728854446
10017,47.200645597397575
16019,48.68533805143273
2127,55.0
15387,62.0
16523,87.0
11322,48.52097207691478
5037,40.075625926984095
9984,48.12478649962279
3148,47.5114161869977
10114,49.0
11129,47.93111236362642
14183,78.0
10681,51.71745657895741
5419,46.896511196821336
3573,40.47500254933377
2069,47.54365953441442
16177,47.0
1195,55.086244986558725
14606,50.5089272014455
13970,33.4
17781,48.69178094949376
9519,76.0
14278,61.0
13581,57.21634025866732
2036,24.0
4513,48.73322944557668
17276,63.333333333333336
2723,47.04760616458382
7203,44.85456366454635
18713,48.90515653056074
14811,31.0
11640,49.535443974741845
9428,47.99336874303898
14003,74.0
15799,53.57736807572221
11662,73.0
11847,74.0
3914,41.39445986735543
2263,44.333333333333336
13520,45.9692595386289
8330,48.27821692166473
15677,47.65965110823531
5794,39.15568160065676
384,42.75
16410,45.19332967527294
