song_id,song_popularity
16373,65.0
14723,58.67282731431212
12241,46.106849979226894
7176,51.0
11860,49.92826512322268
2802,46.45265075883581
2622,49.67549390864949
6300,44.09824325927809
3912,48.923787123723294
2467,50.5
11695,10.0
4367,51.82572065114413
1413,50.1579306648989
6234,50.11667524495948
13953,58.75
11870,47.568558664525874
17759,54.37184252058476
6200,43.746024854787336
135,70.5
6128,46.379408497780645
9836,48.72968541391553
11644,55.17754746711348
6364,46.29163086237958
2947,47.69231910053709
1794,49.58055484708648
17213,66.33333333333333
5107,53.0
14401,52.33186229195466
4337,84.0
2065,63.0
1015,59.0
2558,43.30634144620807
11875,52.76296554624973
15654,59.0
16929,51.85264525677382
16664,48.0
7534,60.0
7187,5.0
8059,69.0
13745,45.69594709980295
13122,51.867383905532655
11610,77.0
5622,78.0
18308,49.63505510557045
366,54.92454427887535
13611,78.0
6013,40.452958423288464
15213,50.77935703369343
17109,50.21708123326841
7669,50.93032419410648
1077,48.13143845764662
11260,47.50969087576591
3119,52.85455898323553
7269,52.98036094669207
17624,50.79641702506749
13418,49.2691955241558
7667,74.0
3942,5.0
181,51.39324908169144
15301,58.0
13824,59.63802260736658
14604,18.0
16486,84.0
15580,50.73935468851716
6670,54.77497277316192
7426,67.0
15591,44.5
1801,84.0
2071,50.323407921801255
17898,69.0
9835,51.13973663211812
16145,51.63803688597377
8018,50.117544704488544
9972,54.59131982744425
16915,49.44272130476583
11869,51.17425742946467
11917,52.0
8012,47.48047144770822
17797,39.74492174065516
11488,54.72889896896713
15322,47.68777879124648
5772,50.782865093885256
8183,73.0
3829,50.16036719533941
10017,43.46137824762215
16019,52.33889562951822
2127,55.0
15387,62.0
16523,87.0
11322,50.4680326756576
5037,45.65445167502951
9984,50.69576297055527
3148,52.55796362919917
10114,49.0
11129,47.65722892777511
14183,78.0
10681,53.30225699850796
5419,48.996879336031846
3573,41.74905138242701
2069,49.01822576788193
16177,47.0
1195,53.33778399857284
14606,49.27532856844911
13970,33.4
17781,50.10363649318281
9519,76.0
14278,61.0
13581,53.18320905783117
2036,24.0
4513,48.10415507288016
17276,63.333333333333336
2723,47.101604194500624
7203,44.35271238022104
18713,51.54160662140579
14811,31.0
11640,53.279318772193314
9428,48.44447150058196
14003,74.0
15799,58.6378909606905
11662,73.0
